time_local,id,event,fight_date,location,bout,weight_class,time_format,state,winner,method,det,round,last_round,time,fighter_r,bdy_val_r,bdy_tot_r,ctrl_r,hd_val_r,hd_tot_r,kd_r,lgs_val_r,lgs_tot_r,sigstr_val_r,sigstr_tot_r,subatt_r,td_val_r,td_tot_r,totstr_val_r,totstr_tot_r,ht_r,rch_r,sigstrkacc_r,sigstrklpm_r,stnce_r,subavg_r,tdacc_r,tdavg_r,wt_r,dob_r,fighter_b,bdy_val_b,bdy_tot_b,ctrl_b,hd_val_b,hd_tot_b,kd_b,lgs_val_b,lgs_tot_b,sigstr_val_b,sigstr_tot_b,subatt_b,td_val_b,td_tot_b,totstr_val_b,totstr_tot_b,ht_b,rch_b,sigstrkacc_b,sigstrklpm_b,stnce_b,subavg_b,tdacc_b,tdavg_b,wt_b,dob_b
09:41:24,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:41:51,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:42:19,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:42:47,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:43:15,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:43:43,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:44:10,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:44:38,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:45:06,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:45:34,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:46:02,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:46:30,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:46:57,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:47:25,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:47:53,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:48:22,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:48:50,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:49:18,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:49:47,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:50:15,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:50:43,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:51:11,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:51:39,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:52:08,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:52:36,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:53:04,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:53:33,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:54:01,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:54:30,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:54:59,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:55:28,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:55:56,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:56:25,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:56:54,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:57:23,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:57:52,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:58:21,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:58:51,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:59:21,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
09:59:52,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
10:00:20,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
10:00:49,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
10:01:17,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
10:01:46,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
10:02:15,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
10:02:44,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
10:03:15,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),post,R,U Dec,Final,-,5,5:00,islam_makhachev,18,20,7:37,36,72,0,3,3,57,95,0,4,9,95,135,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,21,33,2:55,37,96,1,12,14,70,143,0,0,4,164,255,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
